index,name,isin,url
2707,River Global RGI UK Equity Income B Inc,GB00B3KQG447,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/EHB4/U/?specialunittype=ORDN&priipproductcode=
2727,Royal London Corporate Bond M Inc,GB00B6XZQT43,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/13CO/U/?specialunittype=ORDN&priipproductcode=
2747,Royal London GMAP Adventurous M Inc,GB00BD8RSF47,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/MZTP/U/?specialunittype=ORDN&priipproductcode=
2767,Royal London Short Duration Gilts M Inc,GB00BD050C73,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/JPBT/U/?specialunittype=ORDN&priipproductcode=
2787,Royal London Sustainable Managed Growth Trust C Acc,GB00B8H7XS88,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GW0X/U/?specialunittype=ORDN&priipproductcode=
2807,Royal London UK Smaller Companies M Acc,GB00B3NQHL55,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/LWG7/U/?specialunittype=ORDN&priipproductcode=
2827,Santander Equity Income Unit Trust RI,GB0004909577,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/KY03/U/?specialunittype=ORDN&priipproductcode=
2847,Sarasin Responsible Strategic Bond I Inc,GB00B13GWG15,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/D949/U/?specialunittype=ORDN&priipproductcode=
2867,Schroder Blended Portfolio 7 Z,GB00BF782P03,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/W9LY/U/?specialunittype=ORDN&priipproductcode=
2887,Schroder Global Emerging Markets Z Acc,GB00B76V5Q67,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/0HCX/U/?specialunittype=ORDN&priipproductcode=
2907,Schroder Income Z Acc,GB00B3PM1190,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/NNC9/U/?specialunittype=ORDN&priipproductcode=
2927,Schroder Prime UK Equity DST,GB00BS0LFM52,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/BSLU5/U/?specialunittype=ORDN&priipproductcode=
2947,Schroder Sustainable UK Equity Z Inc,GB0032312612,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/KR45/U/?specialunittype=ORDN&priipproductcode=
